brand;model;year;mileage_km;engine_volume;engine_hp;n_owners;transmission;body_type;color;price_rub
BMW;7 Series_M;2010;5000.0;3.8;247.0;4.0;Automatic;Sedan;blue;3193784
BMW;X3_M;2018;150342.0;3.5;224.0;4.0;Automatic;SUV;red;5756431
BMW;X5;2017;121195.0;;185.6;4.0;Automatic;SUV;white;4102403
BMW;7 Series;2010;5000.0;2.0;130.0;4.0;Automatic;Sedan;black;2118285
BMW;X3;2021;207439.0;2.7;172.8;3.0;Automatic;SUV;blue;4608744
BMW;3 Series_M;2018;141167.0;2.8;176.4;3.0;Automatic;Sedan;red;4640877
BMW;7 Series;2018;139927.0;2.1;132.3;4.0;Automatic;Sedan;green;3177365
BMW;7 Series_M;2019;159082.0;3.3;221.1;3.0;Automatic;Sedan;white;5042268
BMW;7 Series_M;2011;18167.0;3.3;211.2;4.0;Automatic;Sedan;blue;3314446
BMW;3 Series_M;2010;5000.0;3.4;221.0;4.0;Manual;Sedan;black;3072987
BMW;X7;2012;36666.0;;184.8;4.0;Automatic;SUV;red;3182036
BMW;3 Series_M;2012;37459.0;3.3;207.9;4.0;Manual;Sedan;red;3492981
BMW;7 Series;2011;18150.0;2.2;140.8;4.0;Automatic;Sedan;green;2342151
BMW;7 Series_M;2022;219632.0;3.2;201.6;3.0;Manual;Sedan;black;5482691
BMW;3 Series_M;2014;72928.0;3.4;217.6;4.0;Manual;Sedan;red;3951303
BMW;5 Series;2011;17974.0;2.4;160.8;4.0;Automatic;Sedan;green;2509311
BMW;7 Series;2020;186862.0;2.1;140.7;2.0;Automatic;Sedan;green;3425776
BMW;7 Series_M;2015;91516.0;3.3;221.1;4.0;Automatic;Sedan;blue;4179632
BMW;5 Series_M;2022;212133.0;3.1;198.4;2.0;Automatic;Sedan;black;5517883
BMW;5 Series_M;2022;196826.0;3.2;204.8;2.0;Automatic;Sedan;green;5767085
BMW;5 Series;2019;163565.0;1.8;118.8;3.0;Automatic;Sedan;white;3172810
BMW;5 Series;2021;;2.9;185.6;2.0;Automatic;Sedan;red;3844599
BMW;X3_M;2018;132184.0;3.2;201.6;3.0;Automatic;SUV;red;5817777
BMW;3 Series_M;2010;5000.0;3.9;261.3;4.0;Automatic;Sedan;red;3299440
BMW;3 Series;2013;56670.0;3.4;227.8;4.0;Automatic;Sedan;green;2993853
BMW;7 Series;2019;154518.0;2.4;160.8;4.0;Manual;Sedan;black;3536418
BMW;3 Series_M;2016;103957.0;3.3;217.8;4.0;Manual;Sedan;blue;4426814
BMW;7 Series_M;2013;54201.0;3.4;227.8;4.0;Automatic;Sedan;blue;3806681
BMW;3 Series_M;2019;164720.0;3.3;207.9;3.0;Automatic;Sedan;white;4965683
BMW;7 Series_M;2011;18213.0;3.2;201.6;4.0;Automatic;Sedan;black;3254743
BMW;3 Series_M;2012;36411.0;3.4;224.4;4.0;Automatic;Sedan;red;3569021
BMW;X3_M;2011;18249.0;3.4;224.4;4.0;Automatic;SUV;red;3769387
BMW;X5_M;2022;;3.1;207.7;2.0;Manual;SUV;white;6913581
BMW;7 Series_M;2017;119087.0;3.2;211.2;4.0;Automatic;Sedan;black;4586618
BMW;7 Series_M;2020;177918.0;3.3;211.2;2.0;Automatic;Sedan;black;5158667
BMW;X7_M;2021;201404.0;3.0;198.0;3.0;Automatic;SUV;white;6546928
BMW;X5_M;2013;55676.0;3.4;214.2;4.0;Automatic;SUV;green;4361323
BMW;X3;2020;177694.0;2.4;158.4;2.0;Manual;SUV;black;4497330
BMW;3 Series;2016;106168.0;2.9;194.3;4.0;Automatic;Sedan;red;3298728
BMW;3 Series;2010;5000.0;2.5;162.5;4.0;Automatic;Sedan;green;2292783
BMW;3 Series;2022;223088.0;2.5;165.0;3.0;Automatic;Sedan;green;3729807
BMW;7 Series;2013;55173.0;2.6;163.8;4.0;Automatic;Sedan;green;2716548
BMW;5 Series;2015;89938.0;2.0;128.0;4.0;Automatic;Sedan;blue;2796139
BMW;3 Series;2019;164619.0;2.3;154.1;4.0;Automatic;Sedan;white;3390787
BMW;5 Series_M;2022;229575.0;3.2;208.0;3.0;Automatic;Sedan;white;5435292
BMW;3 Series_M;2011;18431.0;3.2;211.2;4.0;Manual;Sedan;blue;3303850
BMW;5 Series_M;2017;124960.0;3.6;237.6;3.0;Automatic;Sedan;red;4689973
BMW;X7_M;2011;18643.0;;182.7;;Automatic;SUV;green;3589626
BMW;3 Series_M;2018;148019.0;3.2;211.2;3.0;Manual;Sedan;blue;4704347
BMW;3 Series_M;2017;126028.0;3.3;221.1;4.0;Automatic;Sedan;blue;4613079
BMW;7 Series;2020;181989.0;2.3;147.2;3.0;Automatic;Sedan;white;3456938
BMW;7 Series;2019;159615.0;2.4;160.8;3.0;Automatic;Sedan;black;3433635
BMW;7 Series;2019;160234.0;;162.5;3.0;Automatic;Sedan;red;3410487
BMW;X3_M;2021;199579.0;2.9;188.5;3.0;Automatic;SUV;black;6527966
BMW;X7_M;2017;128431.0;3.3;214.5;3.0;Automatic;SUV;white;5486643
BMW;X3_M;2013;54302.0;3.5;224.0;4.0;Automatic;SUV;green;4377169
BMW;5 Series_M;2020;183987.0;3.3;211.2;;Automatic;Sedan;white;5151691
BMW;7 Series_M;2016;104957.0;3.1;207.7;4.0;Manual;Sedan;red;4356285
BMW;X7_M;2020;182884.0;3.2;204.8;3.0;Manual;SUV;red;6237898
BMW;3 Series;2012;37245.0;2.2;138.6;4.0;Automatic;Sedan;red;2453764
BMW;X3_M;2019;160055.0;3.5;234.5;4.0;Manual;SUV;green;6203157
BMW;X7;2017;127861.0;2.5;157.5;3.0;Manual;SUV;blue;3851862
BMW;X5_M;2015;91096.0;3.4;227.8;4.0;Automatic;SUV;red;4942130
BMW;5 Series;2013;55845.0;2.7;172.8;4.0;Automatic;Sedan;red;2734070
BMW;X3;2013;53961.0;2.4;160.8;4.0;Automatic;SUV;red;3177209
BMW;X3_M;2021;191784.0;3.3;207.9;2.0;Manual;SUV;red;6722122
BMW;5 Series_M;2016;109414.0;3.1;201.5;4.0;Automatic;Sedan;blue;4260695
BMW;X3;2022;219554.0;2.1;136.5;3.0;Manual;SUV;red;4667163
BMW;X5_M;2018;150870.0;3.4;221.0;3.0;Automatic;SUV;white;5784664
BMW;X7_M;2017;125353.0;3.3;211.2;3.0;Automatic;SUV;blue;5492358
BMW;5 Series_M;2015;89269.0;3.1;207.7;4.0;Automatic;Sedan;green;4096383
BMW;5 Series_M;2013;52739.0;3.1;207.7;4.0;Automatic;Sedan;black;3655664
BMW;X5_M;2017;129248.0;3.1;195.3;3.0;Automatic;SUV;green;5336138
BMW;X3;2014;73145.0;2.7;178.2;4.0;Automatic;SUV;black;3417537
BMW;5 Series;2018;142159.0;2.5;157.5;4.0;Automatic;Sedan;white;3340537
BMW;X5;2010;5000.0;3.1;198.4;4.0;Manual;SUV;blue;2809485
BMW;7 Series_M;2013;54720.0;3.4;221.0;4.0;Automatic;Sedan;white;3737503
BMW;X5;2022;211135.0;2.7;175.5;3.0;Automatic;SUV;blue;4940488
BMW;5 Series_M;2014;74383.0;3.6;237.6;4.0;Automatic;Sedan;black;4063864
BMW;7 Series;2018;137662.0;3.2;211.2;3.0;Automatic;Sedan;blue;3630868
BMW;X7_M;2018;135319.0;3.1;207.7;4.0;Automatic;SUV;white;5816018
BMW;X5;2017;125854.0;2.7;180.9;3.0;Automatic;SUV;green;4036864
BMW;X5_M;2017;122266.0;3.3;207.9;;Automatic;SUV;black;5470489
BMW;5 Series;2021;193800.0;1.6;107.2;3.0;Manual;Sedan;blue;3421274
BMW;5 Series;2011;17918.0;2.1;136.5;4.0;Automatic;Sedan;red;2318390
BMW;X7;2021;189170.0;3.1;207.7;3.0;Automatic;SUV;blue;4963350
BMW;3 Series_M;2014;71921.0;3.7;247.9;4.0;Automatic;Sedan;red;4129151
BMW;X5;2016;107172.0;2.2;147.4;4.0;Automatic;SUV;white;3657252
BMW;X7;2017;122495.0;3.1;195.3;4.0;Automatic;SUV;white;4091629
BMW;X3;2017;127278.0;2.8;187.6;4.0;Automatic;SUV;white;4077136
BMW;5 Series;2013;54476.0;2.5;167.5;4.0;Automatic;Sedan;red;2778539
BMW;3 Series_M;2015;89427.0;3.4;214.2;4.0;Automatic;Sedan;red;4120004
BMW;X7_M;2015;89651.0;3.2;204.8;4.0;Manual;SUV;white;4871105
BMW;7 Series;2021;205976.0;1.9;119.7;2.0;Automatic;Sedan;green;3393538
BMW;X7;2016;110296.0;3.1;207.7;4.0;Manual;SUV;green;3992983
BMW;7 Series_M;2014;69753.0;3.2;204.8;4.0;Automatic;Sedan;green;3865393
BMW;3 Series;2014;72203.0;1.8;118.8;4.0;Manual;Sedan;red;2603183
BMW;X7;2015;87662.0;3.2;208.0;4.0;Automatic;SUV;white;3856591
BMW;X5;2020;188690.0;2.4;160.8;2.0;Manual;SUV;white;4413367
BMW;7 Series_M;2013;52719.0;3.5;234.5;4.0;Manual;Sedan;black;3795610
BMW;X7_M;2022;;3.3;207.9;2.0;Manual;SUV;blue;6958532
BMW;7 Series;2017;122464.0;2.6;166.4;4.0;Automatic;Sedan;black;3308651
BMW;X5_M;2020;184716.0;3.1;195.3;3.0;Manual;SUV;red;6162247
BMW;5 Series_M;2019;154565.0;3.1;201.5;3.0;Manual;Sedan;white;4982046
BMW;X5;2013;53535.0;2.3;149.5;4.0;Automatic;SUV;green;3098635
BMW;X5_M;2012;35585.0;3.1;201.5;4.0;Automatic;SUV;blue;4030795
BMW;3 Series;2015;89870.0;2.1;138.6;4.0;Manual;Sedan;white;2850399
BMW;7 Series_M;2020;169389.0;3.1;201.5;2.0;Automatic;Sedan;blue;5242161
BMW;X7_M;2016;109339.0;3.2;201.6;4.0;Automatic;SUV;green;5144245
BMW;7 Series_M;2019;170201.0;;201.5;4.0;Automatic;Sedan;black;4796822
BMW;X3;2011;17949.0;3.1;198.4;4.0;Automatic;SUV;red;3005993
BMW;X7;2014;70285.0;2.7;178.2;4.0;Automatic;SUV;black;3447363
BMW;3 Series;2017;128902.0;1.7;113.9;4.0;Manual;Sedan;red;2932147
BMW;5 Series_M;2021;206998.0;3.4;;2.0;Automatic;Sedan;blue;5285398
BMW;5 Series;2015;92080.0;3.0;195.0;4.0;Automatic;Sedan;green;3156624
BMW;X7;2020;182695.0;2.3;144.9;2.0;Automatic;SUV;green;4378611
BMW;7 Series;2022;208669.0;2.5;165.0;2.0;Automatic;Sedan;white;3885453
BMW;3 Series;2018;142165.0;2.6;171.6;3.0;Automatic;Sedan;red;3399590
BMW;X3_M;2019;161636.0;;204.6;3.0;Automatic;SUV;blue;6067518
BMW;X5_M;2014;72020.0;3.2;201.6;4.0;Automatic;SUV;blue;4520817
BMW;X3_M;2015;91573.0;3.2;214.4;4.0;Automatic;SUV;blue;4890264
BMW;5 Series_M;2014;71538.0;3.0;189.0;4.0;Manual;Sedan;red;3800675
BMW;3 Series_M;2019;153186.0;3.5;231.0;4.0;Automatic;Sedan;red;5165555
BMW;X5_M;2012;37950.0;3.5;231.0;4.0;Automatic;SUV;green;4088031
BMW;5 Series;2013;56297.0;2.3;151.8;4.0;Manual;Sedan;black;2648467
BMW;3 Series;2019;162822.0;2.1;132.3;4.0;Manual;Sedan;green;3296063
BMW;5 Series_M;2019;163189.0;3.2;214.4;3.0;Automatic;Sedan;green;4940319
BMW;3 Series;2014;74642.0;1.7;112.2;4.0;Automatic;Sedan;red;2507731
BMW;X7_M;2018;146678.0;3.2;204.8;3.0;Automatic;SUV;black;5662856
BMW;5 Series;2015;90195.0;2.3;154.1;4.0;Manual;Sedan;white;2898283
BMW;7 Series;2016;108654.0;2.5;165.0;4.0;Automatic;Sedan;black;3088599
BMW;3 Series_M;2021;200946.0;3.3;217.8;2.0;Manual;Sedan;blue;5356300
BMW;X7;2011;18080.0;2.8;176.4;4.0;Automatic;SUV;red;2937761
BMW;X5_M;2013;51180.0;3.6;234.0;4.0;Automatic;SUV;white;4433793
BMW;7 Series;2011;17701.0;3.0;198.0;4.0;Automatic;Sedan;black;2681403
BMW;5 Series;2022;211096.0;2.2;147.4;3.0;Automatic;Sedan;black;3721305
BMW;X7_M;2017;121284.0;3.2;204.8;3.0;Automatic;SUV;black;5505262
BMW;X3;2010;5000.0;2.5;157.5;4.0;Manual;SUV;black;2602536
BMW;5 Series_M;2010;5000.0;3.6;241.2;4.0;Automatic;Sedan;white;3188117
BMW;X7;2010;5000.0;3.1;204.6;4.0;Automatic;SUV;green;2821843
BMW;5 Series_M;2019;160703.0;3.1;201.5;3.0;Automatic;Sedan;black;4965580
BMW;X5_M;2017;122620.0;3.1;201.5;3.0;Automatic;SUV;black;5421429
BMW;5 Series;2021;195773.0;3.5;220.5;3.0;Manual;Sedan;green;4034299
BMW;X3_M;2012;35750.0;3.2;201.6;4.0;Automatic;SUV;red;3963125
BMW;X5;2021;201415.0;3.1;201.5;2.0;Automatic;SUV;red;4799865
BMW;X3;2022;208783.0;1.7;110.5;3.0;Automatic;SUV;white;4601646
BMW;7 Series_M;2021;203791.0;3.5;231.0;2.0;Automatic;Sedan;red;5401934
BMW;5 Series_M;2020;176691.0;3.4;217.6;2.0;Manual;Sedan;green;5264917
BMW;X7_M;2020;177936.0;3.2;211.2;3.0;Manual;SUV;green;6314716
BMW;X5;2018;146658.0;2.2;145.2;4.0;Manual;SUV;blue;3946176
BMW;3 Series_M;2010;5000.0;3.0;192.0;4.0;Manual;Sedan;red;2874758
BMW;X5_M;2012;36799.0;3.5;231.0;4.0;Automatic;SUV;white;4176449
BMW;3 Series_M;2020;180309.0;3.4;227.8;3.0;Automatic;Sedan;green;5225410
BMW;X7;2021;195053.0;2.7;170.1;3.0;Manual;SUV;green;4690008
BMW;7 Series_M;2019;166903.0;3.1;195.3;4.0;Automatic;Sedan;blue;4838811
BMW;X7;2017;130899.0;2.2;140.8;4.0;Automatic;SUV;green;3721870
BMW;X3;2010;5000.0;2.7;172.8;4.0;Automatic;SUV;white;2708894
BMW;X7_M;2013;54820.0;3.6;234.0;4.0;Automatic;SUV;blue;4482586
BMW;5 Series;2011;18041.0;2.3;151.8;4.0;Automatic;Sedan;green;2464270
BMW;7 Series;2014;71333.0;2.8;179.2;4.0;Automatic;Sedan;green;2937518
BMW;X3;2015;92818.0;2.4;156.0;4.0;Manual;SUV;green;3490105
BMW;X3;2022;217735.0;2.6;169.0;2.0;Automatic;SUV;white;4862848
BMW;3 Series_M;2021;189488.0;3.4;214.2;2.0;Automatic;Sedan;black;5493109
BMW;3 Series;2019;167216.0;2.1;140.7;;Automatic;Sedan;green;3285140
BMW;7 Series;2019;161280.0;2.2;138.6;3.0;Manual;Sedan;white;3332691
BMW;X3_M;2014;71744.0;3.3;221.1;4.0;Manual;SUV;black;4630585
BMW;5 Series;2011;18000.0;2.9;188.5;4.0;Automatic;Sedan;white;2642553
BMW;5 Series;2011;18063.0;2.5;157.5;4.0;Automatic;Sedan;red;2410538
BMW;7 Series;2014;71256.0;3.5;227.5;4.0;Manual;Sedan;blue;3222892
BMW;7 Series_M;2013;56326.0;3.3;214.5;4.0;Automatic;Sedan;white;3732471
BMW;3 Series;2011;18384.0;2.3;154.1;4.0;Manual;Sedan;white;2470601
BMW;3 Series;2020;185532.0;2.2;138.6;3.0;Automatic;Sedan;green;3421859
BMW;X5_M;2017;129822.0;3.3;221.1;4.0;Automatic;SUV;white;5506198
BMW;X7;2018;149214.0;;156.0;4.0;Automatic;SUV;black;4043525
BMW;X7_M;2020;180462.0;3.1;198.4;3.0;Manual;SUV;blue;6244603
BMW;5 Series;2011;17697.0;2.1;132.3;4.0;Automatic;Sedan;green;2325307
BMW;X5;2016;109338.0;3.1;198.4;4.0;Automatic;SUV;green;3927519
BMW;3 Series_M;2020;177515.0;3.2;201.6;2.0;Manual;Sedan;red;5174401
BMW;3 Series_M;2012;36502.0;3.1;195.3;4.0;Automatic;Sedan;blue;3440952
BMW;X7;2013;55699.0;2.0;126.0;4.0;Automatic;SUV;red;3040855
BMW;X3;2019;170811.0;2.9;182.7;4.0;Automatic;SUV;black;4322266
BMW;5 Series_M;2013;50744.0;3.1;207.7;4.0;Manual;Sedan;green;3695462
BMW;5 Series;2016;103044.0;2.2;145.2;4.0;Automatic;Sedan;red;3003577
BMW;3 Series_M;2017;118400.0;3.5;224.0;3.0;Automatic;Sedan;green;4702107
BMW;X7;2012;37591.0;3.0;198.0;4.0;Manual;SUV;white;3149241
BMW;X3;2019;159174.0;2.8;179.2;3.0;Automatic;SUV;blue;4442761
BMW;X3_M;2015;97851.0;3.3;211.2;4.0;Automatic;SUV;black;4794576
BMW;7 Series;2021;197668.0;2.0;128.0;3.0;Automatic;Sedan;white;3506009
BMW;3 Series;2018;146364.0;2.2;147.4;4.0;Manual;Sedan;red;3170681
BMW;7 Series_M;2014;76551.0;;234.0;4.0;Automatic;Sedan;green;3937308
BMW;X7_M;2016;107160.0;3.3;211.2;4.0;Manual;SUV;blue;5237370
BMW;X3;2011;18041.0;2.3;144.9;4.0;Manual;SUV;black;2713382
BMW;X5_M;2010;5000.0;3.5;224.0;4.0;Automatic;SUV;green;3522097
BMW;3 Series_M;2015;90001.0;3.3;207.9;4.0;Automatic;Sedan;black;4121317
BMW;7 Series_M;2016;107311.0;3.0;195.0;4.0;Automatic;Sedan;black;4276064
BMW;3 Series_M;2010;5000.0;3.2;204.8;4.0;Automatic;Sedan;green;3017396
BMW;X5;2014;71269.0;1.9;123.5;4.0;Automatic;SUV;black;3145652
BMW;X7_M;2013;54350.0;3.2;214.4;;Automatic;SUV;green;4310306
BMW;7 Series_M;2011;18094.0;2.9;191.4;4.0;Manual;Sedan;white;3212822
BMW;3 Series_M;2018;139380.0;3.4;224.4;3.0;Automatic;Sedan;red;4872542
BMW;5 Series_M;2011;18296.0;3.5;224.0;4.0;Manual;Sedan;white;3344699
BMW;X5;2020;185177.0;1.4;92.4;3.0;Manual;SUV;green;4000640
BMW;X7_M;2017;129236.0;3.5;224.0;3.0;Manual;SUV;white;5484466
BMW;3 Series;2019;155954.0;2.9;191.4;4.0;Manual;Sedan;green;3631077
BMW;X5_M;2011;18254.0;3.2;214.4;4.0;Automatic;SUV;blue;3743439
BMW;7 Series;2022;235456.0;3.3;217.8;2.0;Manual;Sedan;green;3907329
BMW;3 Series_M;2015;88996.0;3.7;240.5;4.0;Automatic;Sedan;white;4291237
BMW;3 Series;2022;218165.0;3.1;204.6;2.0;Manual;Sedan;white;4050290
BMW;7 Series_M;2016;105360.0;3.5;234.5;4.0;Automatic;Sedan;white;4462421
BMW;3 Series;2016;105308.0;2.9;191.4;4.0;Automatic;Sedan;white;3284091
BMW;3 Series_M;2020;171154.0;3.3;217.8;3.0;Manual;Sedan;blue;5310954
BMW;3 Series;2020;182725.0;2.6;169.0;3.0;Automatic;Sedan;green;3618132
BMW;X3_M;2011;18369.0;3.3;214.5;4.0;Manual;SUV;black;3715483
BMW;X3;2010;5000.0;2.3;151.8;4.0;Manual;SUV;black;2601875
BMW;7 Series;2021;201288.0;2.6;171.6;3.0;Automatic;Sedan;black;3721768
BMW;X5_M;2015;87703.0;3.0;198.0;4.0;Manual;SUV;black;4861117
BMW;X3;2022;223206.0;2.3;149.5;2.0;Automatic;SUV;blue;4710113
BMW;X3_M;2022;223144.0;3.3;221.1;2.0;Automatic;SUV;blue;6934393
BMW;3 Series;2011;18172.0;3.1;207.7;4.0;Manual;Sedan;green;2736178
BMW;7 Series;2017;127528.0;2.6;166.4;4.0;Automatic;Sedan;red;3170922
BMW;X7_M;2020;172412.0;3.4;221.0;2.0;Automatic;SUV;red;6433777
BMW;X5_M;2010;5000.0;3.4;224.4;4.0;Automatic;SUV;white;3522814
BMW;3 Series;2016;105201.0;2.2;140.8;4.0;Manual;Sedan;red;2959597
BMW;3 Series;2010;5000.0;2.4;156.0;4.0;Manual;Sedan;green;2239683
BMW;3 Series;2011;17470.0;2.9;182.7;4.0;Manual;Sedan;white;2628895
BMW;3 Series_M;2021;187276.0;3.2;208.0;2.0;Automatic;Sedan;red;5513457
BMW;3 Series_M;2014;73656.0;3.5;224.0;4.0;Automatic;Sedan;green;4012400
BMW;X3;2012;36755.0;2.8;187.6;4.0;Automatic;SUV;blue;3120936
BMW;7 Series;2022;208394.0;2.6;169.0;2.0;Automatic;Sedan;black;3951496
BMW;X5_M;2014;70657.0;3.3;217.8;4.0;Automatic;SUV;white;4690267
BMW;X5_M;2012;37305.0;3.0;192.0;4.0;Automatic;SUV;blue;3948814
BMW;X3_M;2015;90028.0;3.0;201.0;4.0;Automatic;SUV;blue;4811307
BMW;X3_M;2021;201942.0;2.9;182.7;3.0;Automatic;SUV;black;6481390
BMW;5 Series_M;2020;176831.0;3.4;224.4;3.0;Automatic;Sedan;red;5254080
BMW;3 Series_M;2021;207784.0;3.3;211.2;2.0;Automatic;Sedan;red;5294136
BMW;X3_M;2022;213652.0;3.1;204.6;2.0;Automatic;SUV;red;6903024
BMW;X7;2013;56824.0;2.8;182.0;4.0;Manual;SUV;red;3299347
BMW;3 Series;2015;89559.0;2.4;158.4;4.0;Automatic;Sedan;black;2969026
BMW;5 Series_M;2017;;2.9;188.5;3.0;Automatic;Sedan;blue;4407938
BMW;X5_M;2013;54138.0;3.4;224.4;4.0;Automatic;SUV;red;4343164
BMW;X7_M;2016;109128.0;3.4;224.4;4.0;Automatic;SUV;blue;5271117
BMW;X3;2020;179960.0;1.9;123.5;2.0;Automatic;SUV;red;4213188
BMW;X5;2010;5000.0;3.3;221.1;4.0;Automatic;SUV;red;2913654
BMW;5 Series_M;2010;5000.0;3.1;207.7;4.0;Automatic;Sedan;blue;3020264
BMW;X3_M;2020;174776.0;3.3;217.8;2.0;Manual;SUV;red;6430777
BMW;X3_M;2014;70418.0;3.3;221.1;4.0;Manual;SUV;red;4710416
BMW;X3;2010;5000.0;2.7;178.2;4.0;Manual;SUV;red;2714327
BMW;X5;2017;123874.0;2.8;182.0;3.0;Manual;SUV;black;4035459
BMW;5 Series;2019;167384.0;2.3;149.5;4.0;Manual;Sedan;black;3302116
BMW;X3;2011;18460.0;3.0;201.0;;Automatic;SUV;red;3081754
BMW;X7_M;2022;;3.4;214.2;;Automatic;SUV;red;6960479
BMW;X5_M;2017;131296.0;3.3;214.5;3.0;Automatic;SUV;black;5407776
BMW;3 Series;2021;198510.0;2.6;166.4;3.0;Automatic;Sedan;black;3667798
BMW;X5;2018;145982.0;2.7;170.1;3.0;Automatic;SUV;black;4132566
BMW;5 Series;2021;205764.0;2.1;132.3;3.0;Automatic;Sedan;black;3400904
BMW;3 Series;2012;35301.0;2.3;144.9;4.0;Automatic;Sedan;black;2505079
BMW;X5_M;2022;235296.0;3.1;207.7;2.0;Automatic;SUV;black;6671000
BMW;7 Series;2018;141928.0;2.9;185.6;4.0;Automatic;Sedan;red;3441639
BMW;3 Series;2020;176225.0;1.8;120.6;2.0;Manual;Sedan;white;3417335
BMW;X3;2021;191528.0;2.6;174.2;3.0;Automatic;SUV;black;4782267
BMW;X5_M;2021;194061.0;3.0;195.0;2.0;Automatic;SUV;blue;6579368
BMW;X7_M;2016;106917.0;3.3;221.1;4.0;Automatic;SUV;green;5264035
BMW;X3_M;2018;146477.0;;224.4;3.0;Automatic;SUV;white;5832838
BMW;5 Series;2020;179718.0;2.3;144.9;2.0;Manual;Sedan;blue;3457375
BMW;X3_M;2020;184838.0;3.0;189.0;2.0;Automatic;SUV;black;6207739
BMW;5 Series;2014;68773.0;2.5;162.5;4.0;Automatic;Sedan;red;2894075
BMW;5 Series_M;2011;18214.0;3.2;211.2;4.0;Manual;Sedan;green;3234417
BMW;X5_M;2020;173257.0;3.6;237.6;3.0;Automatic;SUV;white;6529831
BMW;X7;2011;17151.0;2.7;172.8;4.0;Manual;SUV;red;2928843
BMW;5 Series_M;2020;178176.0;3.3;217.8;2.0;Automatic;Sedan;white;5232291
BMW;X5;2021;189482.0;2.9;191.4;2.0;Automatic;SUV;black;4850942
BMW;5 Series;2022;224062.0;3.0;198.0;3.0;Automatic;Sedan;green;3900145
BMW;7 Series;2019;162570.0;2.9;194.3;3.0;Manual;Sedan;blue;3632530
BMW;X3_M;2016;106900.0;3.2;214.4;4.0;Automatic;SUV;white;5220878
BMW;X5;2017;125739.0;2.2;145.2;4.0;Manual;SUV;black;3799548
BMW;3 Series;2011;17145.0;2.4;153.6;4.0;Automatic;Sedan;blue;2422572
BMW;5 Series_M;2011;18754.0;3.3;221.1;4.0;Manual;Sedan;blue;3332487
BMW;X7;2021;197049.0;2.4;153.6;3.0;Manual;SUV;black;4624608
BMW;X7_M;2011;17862.0;3.2;214.4;4.0;Automatic;SUV;white;3767964
BMW;5 Series_M;2011;17922.0;3.0;189.0;4.0;Manual;Sedan;white;3187760
BMW;X5_M;2022;208529.0;3.3;207.9;2.0;Manual;SUV;white;7009054
BMW;7 Series_M;2015;88211.0;3.4;217.6;4.0;Automatic;Sedan;blue;4201974
BMW;X7;2013;54207.0;3.3;217.8;4.0;Manual;SUV;black;3487732
BMW;X5;2014;74396.0;3.1;201.5;4.0;Automatic;SUV;green;3568412
BMW;X5_M;2021;206851.0;3.0;195.0;2.0;Manual;SUV;red;6442219
BMW;X5;2017;127497.0;2.4;156.0;3.0;Automatic;SUV;green;3826956
BMW;X5_M;2013;54448.0;3.5;220.5;4.0;Automatic;SUV;green;4328659
BMW;X3;2022;227664.0;2.7;172.8;3.0;Manual;SUV;black;4768508
BMW;X3;2019;168271.0;1.7;113.9;3.0;Automatic;SUV;black;3969686
BMW;7 Series;2015;92947.0;3.1;198.4;4.0;Manual;Sedan;red;3116297
BMW;7 Series_M;2015;89068.0;3.3;221.1;4.0;Manual;Sedan;red;4205427
BMW;X3;2010;5000.0;2.5;157.5;4.0;Automatic;SUV;green;2615830
BMW;3 Series_M;2022;216479.0;3.3;214.5;2.0;Automatic;Sedan;blue;5614444
BMW;7 Series_M;2019;164169.0;3.7;240.5;4.0;Automatic;Sedan;black;5094039
BMW;7 Series_M;2021;197488.0;3.1;207.7;2.0;Automatic;Sedan;white;5333663
BMW;X3;2022;217161.0;1.8;118.8;2.0;Automatic;SUV;white;4598504
BMW;X3_M;2018;141890.0;3.2;211.2;4.0;Automatic;SUV;red;5827366
BMW;X7;2015;85726.0;2.8;176.4;4.0;Automatic;SUV;red;3664175
BMW;X7;2016;106974.0;1.9;127.3;4.0;Automatic;SUV;black;3578812
BMW;X3;2019;163605.0;2.6;166.4;3.0;Automatic;SUV;white;4315179
BMW;3 Series;2021;192468.0;1.8;113.4;3.0;Automatic;Sedan;blue;3502041
BMW;X7;2014;70052.0;1.8;120.6;4.0;Automatic;SUV;blue;3220949
BMW;5 Series;2016;107209.0;2.8;187.6;4.0;Manual;Sedan;red;3207138
BMW;5 Series;2016;113095.0;2.9;185.6;4.0;Automatic;Sedan;green;3170530
BMW;7 Series_M;2013;56999.0;3.5;220.5;4.0;Automatic;Sedan;black;3720292
BMW;X3_M;2021;194053.0;3.3;207.9;2.0;Automatic;SUV;green;6635350
BMW;7 Series;2012;35613.0;2.9;194.3;4.0;Manual;Sedan;red;2817098
BMW;X7;2014;73212.0;3.1;201.5;4.0;Automatic;SUV;white;3626807
BMW;5 Series;2022;218161.0;;107.2;2.0;Manual;Sedan;blue;3440036
BMW;3 Series;2017;126060.0;2.9;194.3;4.0;Automatic;Sedan;blue;3334910
BMW;3 Series_M;2022;219356.0;3.2;214.4;3.0;Automatic;Sedan;green;5615879
BMW;7 Series;2017;117495.0;2.6;174.2;3.0;Automatic;Sedan;green;3322040
BMW;5 Series;2022;219025.0;2.7;175.5;3.0;Manual;Sedan;red;3838243
BMW;7 Series_M;2022;207574.0;3.2;208.0;2.0;Manual;Sedan;green;5612446
BMW;X7;2020;189207.0;3.2;201.6;3.0;Automatic;SUV;green;4536317
